prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_naics_code,prime_award_naics_description,subaward_type,subaward_report_year,subaward_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount
CONT_AWD_W15P7T13CE097_9700_-NONE-_-NONE-,W15P7T13CE097,,394859.31,9/25/13,2013,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W15P7T,W6QK ACC-APG,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W90W2B,W4FH USA CECOM SEC CTR,,,556054591,"FORCE 3, INC.",,556054591,"FORCE 3, INC.",USA,UNITED STATES,2151 PRIEST BRIDGE DR STE 7,CROFTON,MD,,211142478,5,,"Contracts and Grants,For-Profit Organization,Hispanic American Owned,Minority-Owned business",Crofton,MD,,211142478,5,USA,UNITED STATES,"THE PURPOSE OF THIS CONTRACT W15P7T-13-C-E097 IS TO PROCURE FIRM-FIXED-PRICE COMMERCIAL-OFF-THE-SHELF SOFTWARE MAINTENANCE/SUPPORT FOR MRV TERMINAL SOFTWARE IN SUPPORT OF CUSTOMER PROGRAM MANAGER WARFIGHTER INFORMATION NETWORK-TACTICAL (PM WIN-T). A TOTAL OF 1,033 SOFTWARE MAINTENANCE AGREEMENTS IS NEEDED IN THE BASE AND EACH OF TWO OPTION YEARS.",541511,CUSTOM COMPUTER PROGRAMMING SERVICES,sub-contract,2013,9,75270,127078.89,9/25/13,2013,5284617,"MRV COMMUNICATIONS - BOSTON DIVISION, INC.",MRV COMMMUNICATIONS,192021608,"Mrv Communications, Inc.",USA,UNITED STATES,300 APOLLO DR,CHELMSFORD,MA,,18243629,,,"Contracts and Grants,For-Profit Organization",,CHELMSFORD,MA,,18243629,,USA,UNITED STATES,SOFTWARE MAINTENANCE/SUPPORT FOR MRV TERMINAL SOFTWARE IN SUPPORT OF CUSTOMER PROGRAM MANAGER WARFIGHTER INFORMATION NETWORK,,,,,,,,,,
CONT_AWD_0410_9700_W58RGZ12D0089_9700,410,W58RGZ12D0089,11190599,9/26/14,2014,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,M95450,COMMANDER,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,,Huntsville,AL,,358062801,5,USA,UNITED STATES,UNITED STATES MARINE CORPS PROGRAM MANAGER MEDIUM AND HEAVY TACTICAL VEHICLES CAPTURE OF GEOMETRIC CONFIGURATIONS.,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2014,10,410,776574.9,10/2/14,2015,73807968,MARINE SYSTEMS CORPORATION,,73807968,MARINE SYSTEMS CORPORATION,USA,UNITED STATES,70 FARGO ST STE 201,BOSTON,MA,,22102138,9,,"Contracts and Grants,For-Profit Organization",,Boston,MA,,22101588,9,USA,UNITED STATES,See SSOW,,,,,,,,,,
CONT_AWD_NNG12HP08C_8000_-NONE-_-NONE-,NNG12HP08C,,103000000,4/2/12,2012,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,GSFC0,GODDARD SPACE FLIGHT CENTER,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,GSFC0,GODDARD SPACE FLIGHT CENTER,080-2013/2014-0120-000;080-2014/2015-0122-000;080-2016/2017-0120-000;080-2016/2017-0122-000;080-2017/2018-0120-000;080-2017/2018-0122-000,080-0120;080-0122,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",,87694808,"SCIENCE SYSTEMS AND APPLICATIONS, INC.",USA,UNITED STATES,10210 GREENBELT RD STE 600,LANHAM,MD,,207066239,5,,"Contracts and Grants,For-Profit Organization,Minority-Owned business,S Corporation,Subcontinent Asian (Asian-Indian) American Owned,Woman-Owned Business","Greenbelt, Maryland",MD,,207710003,5,USA,UNITED STATES,"IGF::OT::IGF OTHER FUNCTIONS THIS CONTRACT IS FOR (R&D) PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTCHNOLOGY) AND IS FOR THE PURCHASE OF SUPPORT SERVICES FOR ATMOSPHERIC SCIENCE THE NASA GODDARD SPACE FLIGHT CENTER (GSFC) CONDUCTS A COMPREHENSIVE RESEARCH AND TECHNOLOGY DEVELOPMENT PROGRAM DIRECTED TOWARDS OBSERVING, MONITORING, CHARACTERIZING, MODELING, UNDERSTANDING, AND ADVANCING KNOWLEDGE OF THE EARTH'S ATMOSPHERE.  THE RESEARCH PROGRAM IS AIMED AT UNDERSTANDING THE STRUCTURE, DYNAMICS, AND RADIATIVE PROPERTIES OF CLOUDS, AEROSOLS, AND PRECIPITATION; UNDERSTANDING ATMOSPHERIC CHEMISTRY, ESPECIALLY THE ROLE OF NATURAL AND ANTHROPOGENIC TRACE SPECIES ON THE OZONE BALANCE IN THE STRATOSPHERE AND TROPOSPHERE; IMPROVING SHORT AND MEDIUM TERM NUMERICAL WEATHER PREDICTION; UNDERSTANDING THE INFLUENCE OF SOLAR VARIABILITY ON THE EARTH'S CLIMATE; AND ADVANCING OUR UNDERSTANDING OF THE PHYSICAL PROPERTIES OF THE EARTH'S ATMOSPHERE INCLUDING ITS INTERACTION WITH THE EARTH SURFACE.  SCIENTISTS IDENTIFY REQUIREMENTS FOR ATMOSPHERIC OBSERVATIONS VIA SATELLITE MISSIONS AND SUB-ORBITAL INSTRUMENTATION.  SCIENTISTS CONCEIVE, DESIGN, DEVELOP, AND IMPLEMENT OPTICAL, MICROWAVE, RADAR, AND LIDAR TECHNOLOGIES FOR REMOTE SENSING OF THE ATMOSPHERE.  SCIENTISTS FURTHER CONDUCT FIELD MEASUREMENTS FOR SATELLITE SENSOR CALIBRATION AND DATA VALIDATION, AND CARRY OUT MODELING ACTIVITIES FOR ATMOSPHERIC RADIATIVE TRANSFER, CLIMATE, CLOUDS, AEROSOLS, CHEMISTRY AND TRANSPORT OF TRACE SPECIES, AND IN GENERAL THE DEVELOPMENT OF NEXT-GENERATION EARTH SYSTEM MODELS.",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2013,6,21205-13-013,13500,5/6/13,2013,47627732,"SPECTRAL SCIENCES, INC.",,,,USA,UNITED STATES,4 4TH AVE,BURLINGTON,MA,,18033304,6,,"Contracts and Grants,For-Profit Organization",,Burlington,MA,,18033304,6,USA,UNITED STATES,"Supply technical support for development of Advanced Atmospheric Correction for Dr. Dan Mandl at NASA Goddard Space Flight Center. Provide software and data processing algorithm support to GSFC software developers to port FLAASH into an FPGA testbed.
 
 ",,,,,,,,,,
CONT_AWD_0005_9700_FA875008D0210_9700,5,FA875008D0210,4931885,9/18/12,2012,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,FA8750,FA8750  AFRL RIK,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F4HBEB,AFRL RIEB,,,825732993,"ZEL TECHNOLOGIES, LLC",Zeltech,825732993,"ZEL TECHNOLOGIES, LLC",USA,UNITED STATES,54 OLD HAMPTON LN,HAMPTON,VA,,236694197,2,,"Contracts and Grants,For-Profit Organization,Limited Liability Company,Veteran Owned Business",Hampton,VA,,236694197,2,USA,UNITED STATES,HIGH-ALTITUDE RECONNAISSANCE MISSION EFFICIENCY AND SITUATIONAL AWARENESS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2013,5,187D-Draper-12,4378556,9/18/12,2012,66587478,"CHARLES STARK DRAPER LABORATORY, INC., THE",DRAPER LABORATORY,66587478,"CHARLES STARK DRAPER LABORATORY, INC., THE",USA,UNITED STATES,555 TECHNOLOGY SQ,CAMBRIDGE,MA,,21393539,8,,"Contracts and Grants,Nonprofit Organization",,Cambridge,MA,,21393563,8,USA,UNITED STATES,Research and Development,,,,,,,,,,
CONT_AWD_0006_9700_W9128F16D0009_9700,6,W9128F16D0009,667134.66,4/7/17,2017,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W9128F,W071 ENDIST OMAHA,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F2MUAA,AFCEC CTN,,,610798162,G2RJ INCORPORATED,TREVET,,,USA,UNITED STATES,9888 CARROLL CENTRE RD STE 228,SAN DIEGO,CA,,921264581,52,,,Hanscom AFB,MA,,17311603,5,USA,UNITED STATES,"IGF::OT::IGF IPSWICH HANSCOM AFB RESPONSE ACTIONS, MA P2: 464651",562910,REMEDIATION SERVICES,sub-contract,2017,8,MSA #82093 / TO 01,96058.28,4/10/17,2017,30000835,TANTARA ASSOCIATES CORPORATION,TANTARA,,,USA,UNITED STATES,54 MASON ST,WORCESTER,MA,,16103252,3,,"DoT Certified Disadvantaged Business Enterprise,Economically Disadvantaged Women-Owned Small Business,For-Profit Organization,S Corporation,SBA Certified 8(a) Program Participant,Self-Certified Small Disadvantaged Business,Woman-Owned Business",,Worchester,MA,,16103252,3,USA,UNITED STATES,"Assist Trevet with Ipswich Work Plans, Ipswich Focused Petroleum Characterization, Ipswich Asbestos Remediation, and other reports.
  ",,,,,,,,,,
CONT_AWD_NNG13CR48C_8000_-NONE-_-NONE-,NNG13CR48C,,475000000,7/18/13,2013,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,80,National Aeronautics and Space Administration (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,080-2014/2015-0122-000;080-2016/2017-0115-000;080-2016/2017-0120-000;080-2016/2017-0122-000;080-2016/2017-0124-000;080-2016/2017-0131-000;080-2017/2018-0115-000;080-2017/2018-0120-000;080-2017/2018-0122-000;080-2017/2018-0124-000;080-2017/2018-0131-000;080-2018/2019-0115-000;080-2018/2019-0120-000;080-2018/2019-0122-000;080-2018/2019-0124-000;080-2018/2019-0131-000;080-2019/2020-0115-000;080-2019/2020-0120-000;080-2019/2020-0122-000;080-2019/2020-0131-000;080-2019/2021-0122-000;080-X-0122-000,080-0115;080-0120;080-0122;080-0124;080-0131,121368299,"AS AND D, INC.",ASRC Management Services,76637073,ARCTIC SLOPE REGIONAL CORPORATION,USA,UNITED STATES,6303 IVY LANE,GREENBELT,MD,Maryland,207701479,5,,,Greenbelt,MD,Maryland,207710003,5,USA,UNITED STATES,"IGF::OT::IGF ELECTRICAL SYSTEMS ENGINEERING SERVICES II (ESES-II) THE PRINCIPAL PURPOSE OF THIS CONTRACT IS TO PROVIDE ELECTRICAL ENGINEERING SUPPORT SERVICES AND RELATED WORK TO THE GODDARD SPACE FLIGHT CENTER'S APPLIED ENGINEERING AND TECHNOLOGY DIRECTORATE (AETD) AND RELATED ORGANIZATIONS, AS REQUIRED, FOR THE STUDY, DESIGN, DEVELOPMENT, FABRICATION, INTEGRATION, TESTING, VERIFICATION, AND OPERATIONS OF SPACE FLIGHT, AIRBORNE, AND GROUND SYSTEM HARDWARE AND SOFTWARE, INCLUDING DEVELOPMENT AND VALIDATION OF NEW TECHNOLOGIES TO ENABLE FUTURE SPACE AND SCIENCE MISSIONS.",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2018,8,ASD40015 5,499306.54,7/2/18,2018,11364531,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",,1381284,GENERAL DYNAMICS CORPORATION,USA,UNITED STATES,150 RUSTCRAFT RD,DEDHAM,MA,Massachusetts,20264534,9,,For-Profit Organization,,Dedham,MA,Massachusetts,20264534,9,USA,UNITED STATES,"WFIRST MISSIO SYS ENG SPT
 ",WILLIAM W WEISS,995000,MANUEL B MORA,986000,MICHAEL J DIBIASE,969000,JAMES M STOCKDALE,961000,Christopher  Marzilli,2205000
CONT_AWD_0164_9700_W58RGZ12D0089_9700,164,W58RGZ12D0089,11877355,8/20/13,2013,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W91KCB,W6DQ 01 PEO AVN,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,"Alaskan Native Corporation Owned Firm,Contracts and Grants,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified 8(a) Joint Venture",HUNTSVILLE,AL,,358062801,5,USA,UNITED STATES,TASK ORDER 0164,336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2014,1,R14PP00203,149869.76,1/14/14,2014,1042100,"UFP TECHNOLOGIES, INC.",UNITED FOAM PRODUCTS TECHNOLOGIES,1042100,"UFP TECHNOLOGIES, INC.",USA,UNITED STATES,172 E MAIN ST,GEORGETOWN,MA,,18332107,6,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,GEORGETOWN,MA,,18332107,6,USA,UNITED STATES,DO 0164 Materials,,,,,,,,,,
CONT_AWD_VA101F13J0214_3600_VA101F13D0003_3600,VA101F13J0214,VA101F13D0003,2842630,11/15/13,2014,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",0010F,OFFICE OF CONSTRUCTION & FACILITIES MANAGEMENT,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",0010F,OFFICE OF CONSTRUCTION & FACILITIES MANAGEMENT,,,621255678,E B A ERNEST BLAND ASSOCIATES P C,,,,USA,UNITED STATES,802 SLIGO AVE,SILVER SPRING,MD,,209104701,8,,"Black American Owned,Contracts and Grants,DoT Certified Disadvantaged Business Enterprise,For-Profit Organization,Minority-Owned business,S Corporation,Self-Certified Small Disadvantaged Business",Silver Spring,MD,,209101232,8,USA,UNITED STATES,"""IGF::OT::IGF"", IDIQAE CONTRACT FOR CFM EASTERN REGION, TO#13-0214 ISSUED FOR PH 2 VISN 1 INTEGRATED MASTER PLAN.",541310,ARCHITECTURAL SERVICES,sub-contract,2014,1,1332-VE,200000,2/14/14,2014,53454823,"R. G. VANDERWEIL ENGINEERS, LLP",,53454823,"R. G. VANDERWEIL ENGINEERS, LLP",USA,UNITED STATES,274 SUMMER ST FL 2,BOSTON,MA,,22101106,9,,"Contracts and Grants,For-Profit Organization",,Boston,MA,,22101106,9,USA,UNITED STATES,"Background
 a. The Department of Veterans Affairs (VA) previously undertook an initiative in Veterans Integrated Service Network (VISN) 1 as part of a Department-wide, uniform planning process which uses an integrated approach to services and facility planning.
 b. This Task Order intends to follow on from that previous work to clarify assumptions that should be considered in completing master planning documents for all facilities in VISN 1 including updates to the original five Medical Center Master Plan documents completed under a previous task order.
 
 Purpose
 a. This Task Order to complete the comprehensive services and facility planning for VISN 1 will:
 i. Provide validated and adjusted workload allocations by market, sub-market, and facility using Baseline FY12 data to determine market demand for VHA, VBA, and NCA services across the VHA VISN 1 footprint. Review and update the integrated service and facility planning previously accomplished for VISN 1 to reflect updated utilization data and to confirm the viability of assumptions made during Phase 1. Update the previously completed deliverables to address workload change of more than 25% of previous projections.
 ii. Expand planning horizon to include 2017 (short term) 2022 (10-year, intermediate term) with sensitivity to 2032 (20-year, long term)
 iii. Revise assumptions for planning consistent with  Assumptions  section of this SOW. 
 iv. Provide a Health Services Delivery Plan for all Markets in VISN 1 to include a comprehensive list of capital projects for all facilities in the VISN 1 footprint to complete the transfer from current status to ideal.  These market-level plans will drive facility development and investment within each market area. Provide narrative, tabular, and graphic documents which can be used to guide the development of Major, Minor, NRM and other project types for submission and review in the new VHA Capital Asset Master Plan (CAMP) process and in the VA-level Strategic Capital Investment Plan (SCIP) process for all VHA facilities in the VISN.
 v. Complete the master planning documents for the remaining 6 medical centers consistent with the assumptions and end state and update the previously completed master plans consistent with the assumptions and the end state.  Update the previously completed Facility Master Plans to address workload change of more than 25% of previous projections.
 vi.Develop strategies and plans to identify challenging or sensitive public relations is- sues associated with the implementation of the proposed Market Plans and to propose methodologies for addressing concerns that will likely be raised by stakeholders.
 b.For this task order, the services and facility planning will include VHA, VBA and NCA facilities.",,,,,,,,,,
CONT_AWD_AG3198K150048_12F2_AG3198B150004_12F2,AG3198K150048,AG3198B150004,2990318,9/3/15,2015,12,Department of Agriculture (USDA),12F2,FOOD AND NUTRITION SERVICE,3198,FNS-HQ,12,Department of Agriculture (USDA),12F2,FOOD AND NUTRITION SERVICE,3198,FNS-HQ,012-2016/2017-3510-000;012-2017/2018-3510-000;012-2019/2020-3510-000,012-3510,15527489,INSIGHT POLICY RESEARCH INC,,,,USA,UNITED STATES,1901 N MOORE STE 1100,ARLINGTON,VA,,222091706,8,,"Contracts and Grants,Economically Disadvantaged Women-Owned Small Business,For-Profit Organization,SBA Certified 8(a) Program Participant,Self-Certified Small Disadvantaged Business,Woman-Owned Business",Arlington,VA,,222091706,8,USA,UNITED STATES,IGF::OT::IGF,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2015,12,FNS-AG-3198-D-15-0072.001,1371854,9/14/15,2015,43397520,ABT ASSOCIATES INC.,,43397520,ABT ASSOCIATES INC.,USA,UNITED STATES,55 WHEELER ST,CAMBRIDGE,MA,,21381192,8,,"Contracts and Grants,For-Profit Organization,S Corporation",,Cambridge,MA,,21381192,8,USA,UNITED STATES,"Abt will have the following responsibilities: compiling clean data from the States, summarizing data, and producing tables; food package pre-test translation and food package report; contribute to writing the final PC report.",Richard  Small,657150,Jay  Knott,650776,Mary  Harper,565752,Mary  Maguire,547481,Kathleen  Flanagan,1126368
CONT_AWD_0003_9700_W15P7T10DD421_9700,3,W15P7T10DD421,28381915.37,6/21/12,2012,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W15P7T,W6QK ACC-APG,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W15GK8,W4GV USA HQ COMM ELECT CMD,,,836498902,AASKI TECHNOLOGY INC,,836498902,AASKI TECHNOLOGY INC.,USA,UNITED STATES,804C W PARK AVE,OCEAN,NJ,,77127623,4,,,APG,MD,,210051728,2,USA,UNITED STATES,"THE PURPOSE OF THIS TASK ORDER, TO#0003, IS TO PROVIDE CONTRACTOR EXPERTISE FOR SECURE COMMUNICATIONS FOR ENGINEERING , TECHNICAL SUPPORT, ASSISTANCE IN MARKET RESEARCH AND ACQUISITION MANAGEMENT, PREPARATION FOR FIELDING AND URGENT FIELDING REQUIREMENTS, RAPID RESPONSE PROCUREMENT, COMMUNICATIONS SECURITY, AND SYSTEMS INTEGRATION ENGINEERING TO SUPPORT INFORMATION ASSURANCE INIATIVES.",541330,ENGINEERING SERVICES,sub-contract,2016,6,12-0003,499362.61,7/13/12,2012,867796989,"P E SYSTEMS, INC.",,867796989,"P E SYSTEMS, INC.",USA,UNITED STATES,10201 FAIRFAX BLVD STE 400,FAIRFAX,VA,,220302222,11,,"Black American Owned,Contracts and Grants,For-Profit Organization,Minority-Owned business,Service Disabled Veteran Owned,Veteran Owned Business",,Littleton,MA,,14601274,5,USA,UNITED STATES,"The mission of IA, within the Space and Terrestrial Communications Directorate (S&TCD), provides direct communications security development and engineering support to the US Army. This mission includes the programmatic and technology development activities for Programmable Objective Encryption Technologies (POET), Advanced Cryptographic Module (ACM), COMSEC/TRANSEC (Communications Security / Transmission Security), Network Satellite Security, Video Transmission Technology, Lightweight Transportable Secure Cell Phone Switch, Secure Wireless Tactical Radio Network, Soldier Tactical Internet (TI) Device, in support of the Global War on Terrorism (GWOT), Foreign Military Sales (FMS), Non-traditional customers, PMs (Program Managers) and PEOs (Program Executive Offices). Cryptographic Modernization Project Management Office (CM PMO) is continuously increasing technology and product development as Project Leader in several Joint Service programs to include JUICE, IFF, Cross Domain Solution (CDS) and POET.",,,,,,,,,,
CONT_AWD_0002_9700_W58RGZ12D0089_9700,2,W58RGZ12D0089,1471445,9/26/12,2012,97,Department of Defense (DOD),2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,97,Department of Defense (DOD),1710,NAVY FIELD OFFICES,PMA275,W6QK ACC-RSA,,,967162251,REDSTONE DEFENSE SYSTEMS,,,,USA,UNITED STATES,631 DISCOVERY DR NW,HUNTSVILLE,AL,,358062801,5,,"Alaskan Native Corporation Owned Firm,Contracts and Grants,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified 8(a) Joint Venture",Huntsville,AL,,358063611,5,USA,UNITED STATES,"CPFF - REMUS - NAVY- INDUSTRIAL WORKING CAPITOL OSD, NAVY O&M,",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,sub-contract,2013,11,R13PP02919,540118.88,11/1/13,2014,803388649,"HYDROID, INC.",,803388649,"HYDROID, INC.",USA,UNITED STATES,6 BENJAMIN NYE CIR,POCASSET,MA,,25594900,10,,"Contracts and Grants,For-Profit Organization,Manufacturer of Goods",,POCASSET ,MA,,25594900,10,USA,UNITED STATES,RDS,,,,,,,,,,
CONT_AWD_VA74112F0055_3600_NNG07DA23B_8000,VA74112F0055,NNG07DA23B,118965.56,1/27/12,2012,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C741,DEPT OF VETERANS AFFAIRS,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C741,DEPT OF VETERANS AFFAIRS,,,73521101,MERLIN INTERNATIONAL INCORPORATED,MERLIN TECHNICAL SOLUTIONS INCORPORATED,73521101,"MERLIN INTERNATIONAL, INC.",USA,UNITED STATES,4 B INVERNESS COURT ESTE 100,ENGLEWOOD,CO,,801125324,6,,"Contracts,For-Profit Organization,Hispanic American Owned,Minority-Owned business,S Corporation,Veteran Owned Business",Englewood,CO,,801125324,6,USA,UNITED STATES,WAN ROUTERS AND SERVICE,541519,OTHER COMPUTER RELATED SERVICES,sub-contract,2012,2,P306252,62825.8,1/30/12,2012,137354390,"RIVERBED TECHNOLOGY, INC.",,137354390,"RIVERBED TECHNOLOGY, INC.",USA,UNITED STATES,199 FREMONT ST FL 5,SAN FRANCISCO,CA,,941052245,8,,"Contracts,For-Profit Organization",,Braintree,MA,,21842686,9,USA,UNITED STATES,Gold Level Annual Support for Steelhead Appliance 5050 series; Steelhead 5050 with 4 onboard GbE bypass ports,,,,,,,,,,
CONT_AWD_VA74112F0055_3600_NNG07DA23B_8000,VA74112F0055,NNG07DA23B,118965.56,1/27/12,2012,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C741,DEPT OF VETERANS AFFAIRS,36,Department of Veterans Affairs (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C741,DEPT OF VETERANS AFFAIRS,,,73521101,MERLIN INTERNATIONAL INCORPORATED,MERLIN TECHNICAL SOLUTIONS INCORPORATED,73521101,"MERLIN INTERNATIONAL, INC.",USA,UNITED STATES,4 B INVERNESS COURT ESTE 100,ENGLEWOOD,CO,,801125324,6,,"Contracts,For-Profit Organization,Hispanic American Owned,Minority-Owned business,S Corporation,Veteran Owned Business",Englewood,CO,,801125324,6,USA,UNITED STATES,WAN ROUTERS AND SERVICE,541519,OTHER COMPUTER RELATED SERVICES,sub-contract,2012,2,P306253,21424.9,1/30/12,2012,4919486,INGRAM MICRO INC,,4919486,INGRAM MICRO INC,USA,UNITED STATES,1600 E. ST. ANDREW PLACE,SANTA ANA,CA,,927054931,47,,"Contracts and Grants,For-Profit Organization",,Braintree,MA,,21842686,9,USA,UNITED STATES,Cisco 3945E VOICE SEC Bundle; Console Cable; Onluy SMartnet 8x5; 1gb dram 1 dimm for cisco; 1 port t3/e3; netowrk module,,,,,,,,,,
CONT_AWD_WE25_9700_N6247008D1006_9700,WE25,N6247008D1006,1115416.9,5/20/11,2011,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N40085,NAVAL FAC ENGINEERING CMD MID LANT,97,Department of Defense (DOD),1700,DEPT OF THE NAVY,N00025,NAVAL FACILITIES ENGINEERING COMD,,,786579537,AGVIQ-CH2M HILL JOINT VENTURE III,,,,USA,UNITED STATES,2121 ABBOTT RD,ANCHORAGE,AK,,995074453,0,,"Alaskan Native Corporation Owned Firm,Contracts and Grants,For-Profit Organization,Limited Liability Company",Bedford,MA,,17300055,6,USA,UNITED STATES,"SERVICES FOR SITE 3 REMEDIAL ACTION NWIRP, BEDFORD, MA",562910,REMEDIATION SERVICES,sub-contract,2012,11,AV-3A181,133659,6/25/12,2012,6252845,BOART LONGYEAR COMPANY,Boart Longyear,755508954,BOART LONGYEAR LIMITED,USA,UNITED STATES,590 WRIGHT BROTHERS DR,SALT LAKE CITY,UT,,841162847,1,,"Contracts and Grants,For-Profit Organization",,Bedford,MA,,17300055,6,USA,UNITED STATES,Injection and Monitoring well installation,,,,,,,,,,
